user_id,date,exercise_name,exercise_type,duration_minutes,calories_burned,timestamp
user_0397,2025-10-03,Bench Press,strength,66,490,2025-10-03T21:38:24.013913
user_0397,2025-10-05,Cycling,cardio,57,714,2025-10-05T17:27:24.013913
user_0397,2025-10-13,Walking,cardio,63,709,2025-10-13T08:20:24.013913
user_0397,2025-10-24,Tennis,sports,43,385,2025-10-24T12:04:24.013913
user_0397,2025-10-27,Morning Run,cardio,46,270,2025-10-27T15:13:24.013913
user_0397,2025-11-03,Walking,cardio,21,192,2025-11-03T16:23:24.013913
user_0397,2025-11-04,Morning Run,cardio,53,329,2025-11-04T18:18:24.013913
user_0397,2025-11-05,Soccer,sports,25,184,2025-11-05T17:33:24.013913
user_0397,2025-11-14,Badminton,sports,24,240,2025-11-14T11:13:24.013913
user_0397,2025-11-15,Foam Rolling,flexibility,39,111,2025-11-15T10:45:24.013913
user_0397,2025-11-15,Tennis,sports,40,366,2025-11-15T14:07:24.013913
user_0397,2025-11-17,Basketball,sports,26,308,2025-11-17T08:45:24.013913
user_0397,2025-11-19,Volleyball,sports,47,493,2025-11-19T17:52:24.013913
user_0397,2025-11-19,Deadlifts,strength,69,692,2025-11-19T12:08:24.013913
user_0398,2025-08-26,Morning Run,cardio,39,168,2025-08-26T08:37:24.013913
user_0398,2025-08-27,Walking,cardio,49,424,2025-08-27T09:24:24.013913
user_0398,2025-08-27,Stretching,flexibility,34,109,2025-08-27T08:51:24.013913
user_0398,2025-08-29,Push-ups,strength,83,466,2025-08-29T19:05:24.013913
user_0398,2025-09-12,Push-ups,strength,39,257,2025-09-12T10:16:24.013913
user_0398,2025-09-12,Pilates,flexibility,28,94,2025-09-12T13:08:24.013913
user_0398,2025-09-13,Tennis,sports,10,50,2025-09-13T09:29:24.013913
user_0398,2025-09-20,Badminton,sports,65,369,2025-09-20T17:45:24.013913
user_0398,2025-09-25,Walking,cardio,55,264,2025-09-25T15:03:24.013913
user_0398,2025-09-29,Push-ups,strength,24,89,2025-09-29T12:19:24.013913
user_0398,2025-09-29,Push-ups,strength,47,202,2025-09-29T12:20:24.013913
user_0398,2025-10-04,Yoga,flexibility,51,148,2025-10-04T12:53:24.013913
user_0398,2025-10-07,Tennis,sports,36,216,2025-10-07T06:54:24.013913
user_0398,2025-10-08,Deadlifts,strength,20,160,2025-10-08T08:08:24.013913
user_0398,2025-10-11,Deadlifts,strength,15,93,2025-10-11T07:41:24.013913
user_0398,2025-10-14,Bench Press,strength,58,424,2025-10-14T12:15:24.013913
user_0398,2025-10-18,Stretching,flexibility,74,204,2025-10-18T13:40:24.013913
user_0398,2025-10-18,Deadlifts,strength,45,172,2025-10-18T07:58:24.013913
user_0398,2025-10-20,Walking,cardio,43,271,2025-10-20T16:36:24.013913
user_0398,2025-10-26,Foam Rolling,flexibility,27,54,2025-10-26T14:37:24.013913
user_0398,2025-10-28,Swimming,cardio,10,95,2025-10-28T09:21:24.013913
user_0398,2025-11-01,Squats,strength,25,147,2025-11-01T19:48:24.013913
user_0398,2025-11-09,Basketball,sports,53,821,2025-11-09T12:11:24.013913
user_0398,2025-11-09,Pilates,flexibility,52,178,2025-11-09T09:09:24.013913
user_0398,2025-11-15,Yoga,flexibility,27,63,2025-11-15T07:14:24.013913
user_0398,2025-11-15,Morning Run,cardio,32,133,2025-11-15T15:52:24.013913
user_0398,2025-11-21,Walking,cardio,28,158,2025-11-21T13:16:24.013913
user_0399,2025-09-01,Volleyball,sports,72,1064,2025-09-01T20:13:24.013913
user_0399,2025-09-03,Tai Chi,flexibility,37,133,2025-09-03T17:06:24.013913
user_0399,2025-09-06,Soccer,sports,42,385,2025-09-06T15:41:24.013913
user_0399,2025-09-08,Soccer,sports,38,279,2025-09-08T21:18:24.013913
user_0399,2025-09-08,Morning Run,cardio,45,502,2025-09-08T21:22:24.013913
user_0399,2025-09-10,Morning Run,cardio,64,468,2025-09-10T18:22:24.013913
user_0399,2025-09-11,Tai Chi,flexibility,69,238,2025-09-11T21:49:24.013913
user_0399,2025-09-13,Pilates,flexibility,47,106,2025-09-13T10:07:24.013913
user_0399,2025-09-13,Squats,strength,32,251,2025-09-13T08:49:24.013913
user_0399,2025-09-16,Squats,strength,59,399,2025-09-16T17:50:24.013913
user_0399,2025-09-17,Walking,cardio,26,280,2025-09-17T07:23:24.013913
user_0399,2025-09-21,Morning Run,cardio,48,298,2025-09-21T08:58:24.013913
user_0399,2025-09-24,Pilates,flexibility,65,203,2025-09-24T19:17:24.013913
user_0399,2025-09-24,Morning Run,cardio,33,327,2025-09-24T06:12:24.013913
user_0399,2025-09-25,Stretching,flexibility,50,202,2025-09-25T21:18:24.013913
user_0399,2025-09-26,Badminton,sports,34,263,2025-09-26T08:33:24.013913
user_0399,2025-09-30,Stretching,flexibility,53,166,2025-09-30T15:12:24.013913
user_0399,2025-10-03,Cycling,cardio,45,355,2025-10-03T11:22:24.013913
user_0399,2025-10-03,Soccer,sports,26,229,2025-10-03T13:08:24.013913
user_0399,2025-10-04,Stretching,flexibility,56,139,2025-10-04T20:58:24.013913
user_0399,2025-10-07,Tennis,sports,14,172,2025-10-07T16:18:24.013913
user_0399,2025-10-08,Stretching,flexibility,53,174,2025-10-08T21:44:24.013913
user_0399,2025-10-09,Pilates,flexibility,57,188,2025-10-09T13:54:24.013913
user_0399,2025-10-11,Bench Press,strength,56,390,2025-10-11T10:42:24.013913
user_0399,2025-10-11,Deadlifts,strength,53,424,2025-10-11T09:19:24.013913
user_0399,2025-10-12,Elliptical,cardio,66,671,2025-10-12T11:20:24.013913
user_0399,2025-10-13,Yoga,flexibility,51,164,2025-10-13T21:33:24.013913
user_0399,2025-10-16,Squats,strength,59,235,2025-10-16T20:50:24.013913
user_0399,2025-10-17,Volleyball,sports,48,460,2025-10-17T22:38:24.013913
user_0399,2025-10-19,Cycling,cardio,42,312,2025-10-19T19:44:24.013913
user_0399,2025-10-19,Stretching,flexibility,40,115,2025-10-19T09:23:24.013913
user_0399,2025-10-21,Pilates,flexibility,36,111,2025-10-21T06:23:24.013913
user_0399,2025-11-01,Squats,strength,68,375,2025-11-01T10:21:24.013913
user_0399,2025-11-02,Morning Run,cardio,29,208,2025-11-02T20:40:24.013913
user_0399,2025-11-06,Basketball,sports,68,796,2025-11-06T18:29:24.013913
user_0399,2025-11-07,Basketball,sports,27,243,2025-11-07T06:54:24.013913
user_0399,2025-11-07,Soccer,sports,45,404,2025-11-07T21:28:24.013913
user_0399,2025-11-08,Stretching,flexibility,36,84,2025-11-08T22:35:24.013913
user_0399,2025-11-09,Badminton,sports,40,231,2025-11-09T06:43:24.013913
user_0399,2025-11-13,Foam Rolling,flexibility,47,170,2025-11-13T17:48:24.013913
user_0399,2025-11-13,Foam Rolling,flexibility,45,119,2025-11-13T07:15:24.013913
user_0399,2025-11-16,Morning Run,cardio,23,205,2025-11-16T19:38:24.013913
user_0400,2025-08-27,Foam Rolling,flexibility,44,92,2025-08-27T15:25:24.013913
user_0400,2025-09-02,Yoga,flexibility,35,76,2025-09-02T16:25:24.013913
user_0400,2025-09-02,Push-ups,strength,80,547,2025-09-02T07:15:24.013913
user_0400,2025-09-09,Volleyball,sports,43,318,2025-09-09T07:15:24.013913
user_0400,2025-09-15,Yoga,flexibility,41,118,2025-09-15T22:31:24.013913
user_0400,2025-09-15,Stretching,flexibility,42,125,2025-09-15T07:09:24.013913
user_0400,2025-09-22,Stretching,flexibility,58,180,2025-09-22T12:08:24.013913
user_0400,2025-09-24,Tai Chi,flexibility,53,170,2025-09-24T21:00:24.013913
user_0400,2025-09-26,Push-ups,strength,52,364,2025-09-26T09:20:24.013913
user_0400,2025-09-28,Elliptical,cardio,12,102,2025-09-28T20:59:24.013913
user_0400,2025-10-11,Cycling,cardio,11,86,2025-10-11T16:01:24.013913
user_0400,2025-10-13,Tennis,sports,47,468,2025-10-13T19:50:24.013913
user_0400,2025-10-14,Push-ups,strength,42,93,2025-10-14T15:03:24.013913
user_0400,2025-10-15,Tennis,sports,56,886,2025-10-15T11:05:24.013913
user_0400,2025-10-17,Cycling,cardio,30,224,2025-10-17T10:27:24.013913
user_0400,2025-10-23,Elliptical,cardio,25,275,2025-10-23T06:18:24.013913
user_0400,2025-10-25,Volleyball,sports,62,463,2025-10-25T14:45:24.013913
user_0400,2025-10-29,Squats,strength,51,260,2025-10-29T06:54:24.013913
user_0400,2025-11-04,Swimming,cardio,58,485,2025-11-04T14:47:24.013913
user_0400,2025-11-05,Tennis,sports,33,227,2025-11-05T18:04:24.013913
user_0400,2025-11-06,Cycling,cardio,45,273,2025-11-06T11:02:24.013913
user_0400,2025-11-07,Deadlifts,strength,56,356,2025-11-07T13:14:24.013913
user_0401,2025-08-29,Elliptical,cardio,37,336,2025-08-29T14:06:24.013913
user_0401,2025-08-30,Soccer,sports,53,413,2025-08-30T06:29:24.013913
user_0401,2025-09-08,Pilates,flexibility,53,131,2025-09-08T14:09:24.013913
user_0401,2025-09-26,Basketball,sports,18,204,2025-09-26T17:31:24.013913
user_0401,2025-10-03,Elliptical,cardio,53,435,2025-10-03T18:12:24.013913
user_0401,2025-10-03,Morning Run,cardio,62,669,2025-10-03T20:31:24.013913
user_0401,2025-10-04,Stretching,flexibility,39,105,2025-10-04T12:34:24.013913
user_0401,2025-10-04,Push-ups,strength,51,287,2025-10-04T09:05:24.013913
user_0401,2025-10-15,Elliptical,cardio,43,226,2025-10-15T14:05:24.013913
user_0401,2025-10-20,Yoga,flexibility,43,191,2025-10-20T19:18:24.013913
user_0401,2025-10-29,Walking,cardio,35,264,2025-10-29T21:01:24.013913
user_0401,2025-10-29,Yoga,flexibility,13,50,2025-10-29T16:45:24.013913
user_0401,2025-10-30,Deadlifts,strength,46,188,2025-10-30T06:01:24.013913
user_0401,2025-10-31,Elliptical,cardio,51,385,2025-10-31T10:00:24.013913
user_0401,2025-11-02,Soccer,sports,53,727,2025-11-02T16:11:24.013913
user_0401,2025-11-04,Deadlifts,strength,31,206,2025-11-04T17:33:24.013913
user_0401,2025-11-06,Foam Rolling,flexibility,25,82,2025-11-06T13:26:24.013913
user_0401,2025-11-15,Volleyball,sports,43,280,2025-11-15T19:29:24.013913
user_0402,2025-08-24,Elliptical,cardio,37,134,2025-08-24T21:52:24.013913
user_0402,2025-08-25,Squats,strength,40,138,2025-08-25T18:18:24.013913
user_0402,2025-08-26,Pilates,flexibility,49,153,2025-08-26T08:22:24.013913
user_0402,2025-08-28,Push-ups,strength,43,368,2025-08-28T13:20:24.013913
user_0402,2025-08-28,Tai Chi,flexibility,42,118,2025-08-28T14:52:24.013913
user_0402,2025-08-29,Badminton,sports,33,140,2025-08-29T13:43:24.013913
user_0402,2025-08-30,Cycling,cardio,54,469,2025-08-30T09:40:24.013913
user_0402,2025-08-31,Elliptical,cardio,40,251,2025-08-31T09:04:24.013913
user_0402,2025-09-01,Volleyball,sports,45,636,2025-09-01T13:16:24.013913
user_0402,2025-09-02,Swimming,cardio,19,102,2025-09-02T08:05:24.013913
user_0402,2025-09-04,Yoga,flexibility,30,103,2025-09-04T21:10:24.013913
user_0402,2025-09-05,Badminton,sports,35,296,2025-09-05T08:59:24.013913
user_0402,2025-09-06,Tennis,sports,52,574,2025-09-06T18:08:24.013913
user_0402,2025-09-07,Tai Chi,flexibility,36,118,2025-09-07T08:49:24.013913
user_0402,2025-09-08,Soccer,sports,40,193,2025-09-08T22:40:24.013913
user_0402,2025-09-09,Morning Run,cardio,46,370,2025-09-09T18:22:24.013913
user_0402,2025-09-10,Squats,strength,51,285,2025-09-10T15:09:24.013913
user_0402,2025-09-11,Soccer,sports,59,509,2025-09-11T21:14:24.013913
user_0402,2025-09-12,Push-ups,strength,62,443,2025-09-12T13:45:24.013913
user_0402,2025-09-13,Badminton,sports,56,821,2025-09-13T19:17:24.013913
user_0402,2025-09-14,Morning Run,cardio,50,435,2025-09-14T15:03:24.013913
user_0402,2025-09-17,Weight Lifting,strength,43,262,2025-09-17T16:42:24.013913
user_0402,2025-09-18,Walking,cardio,46,311,2025-09-18T17:37:24.013913
user_0402,2025-09-19,Tennis,sports,43,361,2025-09-19T14:37:24.013913
user_0402,2025-09-20,Yoga,flexibility,12,50,2025-09-20T17:59:24.013913
user_0402,2025-09-21,Morning Run,cardio,38,390,2025-09-21T09:24:24.013913
user_0402,2025-09-22,Badminton,sports,47,321,2025-09-22T14:09:24.013913
user_0402,2025-09-23,Stretching,flexibility,39,90,2025-09-23T19:05:24.013913
user_0402,2025-09-24,Weight Lifting,strength,43,261,2025-09-24T18:10:24.013913
user_0402,2025-09-26,Morning Run,cardio,82,654,2025-09-26T17:55:24.013913
user_0402,2025-09-27,Foam Rolling,flexibility,63,159,2025-09-27T16:21:24.013913
user_0402,2025-09-28,Pilates,flexibility,39,127,2025-09-28T17:08:24.013913
user_0402,2025-09-30,Deadlifts,strength,63,391,2025-09-30T09:29:24.013913
user_0402,2025-10-01,Yoga,flexibility,51,184,2025-10-01T12:26:24.013913
user_0402,2025-10-02,Elliptical,cardio,65,612,2025-10-02T20:05:24.013913
user_0402,2025-10-02,Morning Run,cardio,45,436,2025-10-02T15:38:24.013913
user_0402,2025-10-04,Elliptical,cardio,71,453,2025-10-04T08:10:24.013913
user_0402,2025-10-05,Stretching,flexibility,41,126,2025-10-05T13:12:24.013913
user_0402,2025-10-07,Volleyball,sports,67,544,2025-10-07T08:05:24.013913
user_0402,2025-10-08,Yoga,flexibility,22,51,2025-10-08T08:34:24.013913
user_0402,2025-10-09,Weight Lifting,strength,42,167,2025-10-09T09:23:24.013913
user_0402,2025-10-11,Weight Lifting,strength,49,394,2025-10-11T21:27:24.013913
user_0402,2025-10-12,Bench Press,strength,27,137,2025-10-12T22:16:24.013913
user_0402,2025-10-13,Cycling,cardio,31,205,2025-10-13T06:07:24.013913
user_0402,2025-10-14,Squats,strength,52,222,2025-10-14T18:50:24.013913
user_0402,2025-10-15,Swimming,cardio,28,240,2025-10-15T19:53:24.013913
user_0402,2025-10-16,Swimming,cardio,50,414,2025-10-16T16:08:24.013913
user_0402,2025-10-17,Cycling,cardio,65,456,2025-10-17T10:43:24.013913
user_0402,2025-10-18,Push-ups,strength,56,399,2025-10-18T14:31:24.013913
user_0402,2025-10-21,Squats,strength,22,135,2025-10-21T14:50:24.013913
user_0402,2025-10-21,Elliptical,cardio,76,689,2025-10-21T09:47:24.013913
user_0402,2025-10-22,Pilates,flexibility,40,109,2025-10-22T19:39:24.013913
user_0402,2025-10-22,Elliptical,cardio,31,347,2025-10-22T09:42:24.013913
user_0402,2025-10-23,Push-ups,strength,53,308,2025-10-23T07:11:24.013913
user_0402,2025-10-24,Squats,strength,48,295,2025-10-24T11:46:24.013913
user_0402,2025-10-25,Soccer,sports,40,477,2025-10-25T14:03:24.013913
user_0402,2025-10-26,Walking,cardio,46,462,2025-10-26T18:36:24.013913
user_0402,2025-10-27,Swimming,cardio,38,348,2025-10-27T18:38:24.013913
user_0402,2025-10-30,Weight Lifting,strength,50,389,2025-10-30T21:23:24.013913
user_0402,2025-10-31,Stretching,flexibility,46,121,2025-10-31T10:30:24.013913
user_0402,2025-11-01,Morning Run,cardio,56,155,2025-11-01T20:20:24.013913
user_0402,2025-11-02,Volleyball,sports,63,635,2025-11-02T18:39:24.013913
user_0402,2025-11-03,Bench Press,strength,37,150,2025-11-03T07:23:24.013913
user_0402,2025-11-04,Foam Rolling,flexibility,28,71,2025-11-04T21:31:24.013913
user_0402,2025-11-05,Soccer,sports,73,719,2025-11-05T20:10:24.013913
user_0402,2025-11-06,Badminton,sports,33,251,2025-11-06T08:49:24.013913
user_0402,2025-11-07,Volleyball,sports,63,959,2025-11-07T10:37:24.013913
user_0402,2025-11-08,Soccer,sports,52,626,2025-11-08T17:14:24.013913
user_0402,2025-11-09,Soccer,sports,37,262,2025-11-09T10:20:24.013913
user_0402,2025-11-09,Elliptical,cardio,37,188,2025-11-09T07:09:24.013913
user_0402,2025-11-10,Badminton,sports,41,515,2025-11-10T17:32:24.013913
user_0402,2025-11-10,Bench Press,strength,40,220,2025-11-10T12:59:24.013913
user_0402,2025-11-12,Soccer,sports,26,247,2025-11-12T13:41:24.013913
user_0402,2025-11-13,Tennis,sports,53,443,2025-11-13T21:33:24.013913
user_0402,2025-11-14,Yoga,flexibility,16,50,2025-11-14T09:18:24.013913
user_0402,2025-11-15,Morning Run,cardio,31,385,2025-11-15T12:53:24.013913
user_0402,2025-11-16,Tennis,sports,24,242,2025-11-16T17:43:24.013913
user_0402,2025-11-17,Elliptical,cardio,45,415,2025-11-17T11:18:24.013913
user_0402,2025-11-20,Pilates,flexibility,67,149,2025-11-20T07:48:24.013913
user_0402,2025-11-20,Foam Rolling,flexibility,49,188,2025-11-20T22:04:24.013913
user_0403,2025-08-24,Badminton,sports,69,501,2025-08-24T13:39:24.013913
user_0403,2025-08-28,Bench Press,strength,36,237,2025-08-28T20:47:24.013913
user_0403,2025-08-29,Weight Lifting,strength,10,58,2025-08-29T09:00:24.013913
user_0403,2025-08-30,Badminton,sports,28,292,2025-08-30T12:59:24.013913
user_0403,2025-08-31,Soccer,sports,28,204,2025-08-31T13:15:24.013913
user_0403,2025-08-31,Soccer,sports,17,227,2025-08-31T14:06:24.013913
user_0403,2025-09-03,Deadlifts,strength,20,156,2025-09-03T13:12:24.013913
user_0403,2025-09-03,Elliptical,cardio,40,251,2025-09-03T06:35:24.013913
user_0403,2025-09-04,Foam Rolling,flexibility,35,76,2025-09-04T20:27:24.013913
user_0403,2025-09-04,Swimming,cardio,43,312,2025-09-04T15:14:24.013913
user_0403,2025-09-07,Elliptical,cardio,56,383,2025-09-07T10:14:24.013913
user_0403,2025-09-07,Squats,strength,31,254,2025-09-07T20:15:24.013913
user_0403,2025-09-08,Squats,strength,38,141,2025-09-08T17:23:24.013913
user_0403,2025-09-09,Squats,strength,67,353,2025-09-09T17:42:24.013913
user_0403,2025-09-10,Elliptical,cardio,47,420,2025-09-10T14:38:24.013913
user_0403,2025-09-12,Foam Rolling,flexibility,55,170,2025-09-12T21:12:24.013913
user_0403,2025-09-13,Yoga,flexibility,39,112,2025-09-13T22:14:24.013913
user_0403,2025-09-14,Morning Run,cardio,53,304,2025-09-14T08:26:24.013913
user_0403,2025-09-14,Stretching,flexibility,60,148,2025-09-14T14:55:24.013913
user_0403,2025-09-17,Badminton,sports,42,563,2025-09-17T15:26:24.013913
user_0403,2025-09-17,Cycling,cardio,30,257,2025-09-17T16:13:24.013913
user_0403,2025-09-18,Foam Rolling,flexibility,49,162,2025-09-18T19:20:24.013913
user_0403,2025-09-18,Yoga,flexibility,45,156,2025-09-18T17:04:24.013913
user_0403,2025-09-19,Yoga,flexibility,51,166,2025-09-19T06:17:24.013913
user_0403,2025-09-21,Swimming,cardio,36,181,2025-09-21T08:50:24.013913
user_0403,2025-09-22,Bench Press,strength,46,271,2025-09-22T10:26:24.013913
user_0403,2025-09-25,Morning Run,cardio,39,303,2025-09-25T10:59:24.013913
user_0403,2025-09-26,Morning Run,cardio,36,175,2025-09-26T07:23:24.013913
user_0403,2025-09-27,Tai Chi,flexibility,38,120,2025-09-27T07:32:24.013913
user_0403,2025-09-28,Pilates,flexibility,69,197,2025-09-28T06:36:24.013913
user_0403,2025-09-30,Weight Lifting,strength,32,184,2025-09-30T19:39:24.013913
user_0403,2025-09-30,Basketball,sports,37,355,2025-09-30T13:04:24.013913
user_0403,2025-10-01,Stretching,flexibility,48,105,2025-10-01T06:51:24.013913
user_0403,2025-10-01,Volleyball,sports,42,661,2025-10-01T17:43:24.013913
user_0403,2025-10-04,Badminton,sports,44,521,2025-10-04T10:48:24.013913
user_0403,2025-10-05,Deadlifts,strength,46,300,2025-10-05T15:18:24.013913
user_0403,2025-10-07,Cycling,cardio,63,679,2025-10-07T08:51:24.013913
user_0403,2025-10-08,Elliptical,cardio,48,257,2025-10-08T08:21:24.013913
user_0403,2025-10-09,Squats,strength,49,309,2025-10-09T20:16:24.013913
user_0403,2025-10-10,Walking,cardio,46,449,2025-10-10T17:43:24.013913
user_0403,2025-10-13,Push-ups,strength,36,204,2025-10-13T13:24:24.013913
user_0403,2025-10-15,Squats,strength,39,189,2025-10-15T08:17:24.013913
user_0403,2025-10-16,Bench Press,strength,52,347,2025-10-16T14:21:24.013913
user_0403,2025-10-17,Soccer,sports,44,504,2025-10-17T13:20:24.013913
user_0403,2025-10-17,Deadlifts,strength,41,189,2025-10-17T20:37:24.013913
user_0403,2025-10-18,Swimming,cardio,63,319,2025-10-18T19:58:24.013913
user_0403,2025-10-19,Weight Lifting,strength,45,223,2025-10-19T19:52:24.013913
user_0403,2025-10-20,Foam Rolling,flexibility,65,212,2025-10-20T10:34:24.013913
user_0403,2025-10-21,Push-ups,strength,56,202,2025-10-21T16:22:24.013913
user_0403,2025-10-22,Deadlifts,strength,66,455,2025-10-22T08:03:24.013913
user_0403,2025-10-25,Soccer,sports,23,236,2025-10-25T06:23:24.013913
user_0403,2025-10-26,Tai Chi,flexibility,56,157,2025-10-26T15:52:24.013913
user_0403,2025-10-27,Pilates,flexibility,61,240,2025-10-27T09:10:24.013913
user_0403,2025-10-29,Stretching,flexibility,79,175,2025-10-29T17:25:24.013913
user_0403,2025-11-01,Walking,cardio,51,387,2025-11-01T18:42:24.013913
user_0403,2025-11-02,Volleyball,sports,50,646,2025-11-02T14:33:24.013913
user_0403,2025-11-02,Tai Chi,flexibility,41,165,2025-11-02T06:59:24.013913
user_0403,2025-11-04,Swimming,cardio,24,128,2025-11-04T13:24:24.013913
user_0403,2025-11-07,Swimming,cardio,39,145,2025-11-07T22:31:24.013913
user_0403,2025-11-08,Stretching,flexibility,33,112,2025-11-08T18:41:24.013913
user_0403,2025-11-09,Soccer,sports,54,452,2025-11-09T16:47:24.013913
user_0403,2025-11-10,Push-ups,strength,46,365,2025-11-10T22:01:24.013913
user_0403,2025-11-14,Yoga,flexibility,21,85,2025-11-14T18:15:24.013913
user_0403,2025-11-15,Tai Chi,flexibility,56,177,2025-11-15T12:39:24.013913
user_0403,2025-11-16,Swimming,cardio,76,586,2025-11-16T11:28:24.013913
user_0403,2025-11-17,Cycling,cardio,61,577,2025-11-17T14:13:24.013913
user_0403,2025-11-20,Foam Rolling,flexibility,67,169,2025-11-20T18:18:24.013913
user_0404,2025-08-30,Swimming,cardio,53,539,2025-08-30T18:23:24.013913
user_0404,2025-09-03,Basketball,sports,26,145,2025-09-03T09:34:24.013913
user_0404,2025-09-03,Volleyball,sports,50,442,2025-09-03T17:26:24.013913
user_0404,2025-09-09,Bench Press,strength,52,296,2025-09-09T10:35:24.013913
user_0404,2025-09-15,Stretching,flexibility,51,202,2025-09-15T22:24:24.013913
user_0404,2025-09-16,Bench Press,strength,23,101,2025-09-16T10:40:24.013913
user_0404,2025-09-27,Walking,cardio,46,252,2025-09-27T11:00:24.013913
user_0404,2025-10-04,Pilates,flexibility,20,66,2025-10-04T21:16:24.013913
user_0404,2025-10-27,Pilates,flexibility,47,170,2025-10-27T11:19:24.013913
user_0404,2025-10-28,Bench Press,strength,41,152,2025-10-28T13:55:24.013913
user_0404,2025-11-05,Squats,strength,34,112,2025-11-05T13:57:24.013913
user_0404,2025-11-16,Soccer,sports,37,579,2025-11-16T17:54:24.013913
user_0404,2025-11-21,Weight Lifting,strength,28,117,2025-11-21T14:54:24.013913
user_0405,2025-08-24,Badminton,sports,47,385,2025-08-24T10:05:24.013913
user_0405,2025-08-24,Volleyball,sports,30,387,2025-08-24T06:22:24.013913
user_0405,2025-08-26,Soccer,sports,54,453,2025-08-26T21:33:24.013913
user_0405,2025-08-27,Tennis,sports,10,97,2025-08-27T07:48:24.013913
user_0405,2025-08-29,Deadlifts,strength,58,340,2025-08-29T06:33:24.013913
user_0405,2025-08-30,Push-ups,strength,12,50,2025-08-30T22:30:24.013913
user_0405,2025-08-30,Stretching,flexibility,38,97,2025-08-30T16:41:24.013913
user_0405,2025-09-02,Walking,cardio,30,311,2025-09-02T07:43:24.013913
user_0405,2025-09-03,Tai Chi,flexibility,70,197,2025-09-03T21:49:24.013913
user_0405,2025-09-05,Pilates,flexibility,29,90,2025-09-05T16:28:24.013913
user_0405,2025-09-06,Badminton,sports,65,412,2025-09-06T21:07:24.013913
user_0405,2025-09-08,Walking,cardio,39,298,2025-09-08T22:16:24.013913
user_0405,2025-09-08,Tai Chi,flexibility,10,50,2025-09-08T10:54:24.013913
user_0405,2025-09-09,Walking,cardio,21,93,2025-09-09T15:49:24.013913
user_0405,2025-09-10,Yoga,flexibility,34,95,2025-09-10T20:03:24.013913
user_0405,2025-09-11,Basketball,sports,52,913,2025-09-11T08:55:24.013913
user_0405,2025-09-11,Bench Press,strength,36,184,2025-09-11T13:39:24.013913
user_0405,2025-09-13,Walking,cardio,58,395,2025-09-13T14:30:24.013913
user_0405,2025-09-14,Deadlifts,strength,52,333,2025-09-14T12:47:24.013913
user_0405,2025-09-17,Basketball,sports,11,99,2025-09-17T17:43:24.013913
user_0405,2025-09-18,Volleyball,sports,46,612,2025-09-18T06:24:24.013913
user_0405,2025-09-22,Badminton,sports,46,360,2025-09-22T22:06:24.013913
user_0405,2025-09-23,Squats,strength,54,309,2025-09-23T22:39:24.013913
user_0405,2025-09-23,Tai Chi,flexibility,44,124,2025-09-23T16:41:24.013913
user_0405,2025-09-24,Elliptical,cardio,36,188,2025-09-24T22:33:24.013913
user_0405,2025-09-25,Volleyball,sports,44,399,2025-09-25T14:16:24.013913
user_0405,2025-09-28,Swimming,cardio,33,187,2025-09-28T09:39:24.013913
user_0405,2025-09-29,Tennis,sports,34,295,2025-09-29T20:16:24.013913
user_0405,2025-10-01,Volleyball,sports,47,333,2025-10-01T19:37:24.013913
user_0405,2025-10-02,Foam Rolling,flexibility,78,236,2025-10-02T10:29:24.013913
user_0405,2025-10-03,Soccer,sports,55,773,2025-10-03T06:57:24.013913
user_0405,2025-10-06,Tai Chi,flexibility,24,84,2025-10-06T12:47:24.013913
user_0405,2025-10-08,Swimming,cardio,52,408,2025-10-08T13:31:24.013913
user_0405,2025-10-09,Deadlifts,strength,59,255,2025-10-09T22:33:24.013913
user_0405,2025-10-09,Basketball,sports,41,278,2025-10-09T10:32:24.013913
user_0405,2025-10-11,Squats,strength,45,269,2025-10-11T16:30:24.013913
user_0405,2025-10-12,Squats,strength,20,119,2025-10-12T15:48:24.013913
user_0405,2025-10-13,Volleyball,sports,58,497,2025-10-13T22:07:24.013913
user_0405,2025-10-15,Tennis,sports,54,447,2025-10-15T22:57:24.013913
user_0405,2025-10-16,Push-ups,strength,54,286,2025-10-16T19:03:24.013913
user_0405,2025-10-18,Elliptical,cardio,54,391,2025-10-18T11:55:24.013913
user_0405,2025-10-18,Cycling,cardio,19,174,2025-10-18T13:00:24.013913
user_0405,2025-10-21,Basketball,sports,73,1338,2025-10-21T18:46:24.013913
user_0405,2025-10-22,Basketball,sports,43,481,2025-10-22T10:31:24.013913
user_0405,2025-10-22,Morning Run,cardio,34,343,2025-10-22T11:35:24.013913
user_0405,2025-10-23,Yoga,flexibility,38,122,2025-10-23T22:43:24.013913
user_0405,2025-10-25,Swimming,cardio,62,436,2025-10-25T15:31:24.013913
user_0405,2025-10-26,Push-ups,strength,61,350,2025-10-26T16:56:24.013913
user_0405,2025-10-27,Tai Chi,flexibility,62,171,2025-10-27T13:31:24.013913
user_0405,2025-10-29,Badminton,sports,46,557,2025-10-29T06:08:24.013913
user_0405,2025-10-29,Deadlifts,strength,47,171,2025-10-29T18:05:24.013913
user_0405,2025-10-30,Badminton,sports,64,769,2025-10-30T10:36:24.013913
user_0405,2025-10-31,Morning Run,cardio,46,344,2025-10-31T17:01:24.013913
user_0405,2025-10-31,Tennis,sports,46,521,2025-10-31T18:17:24.013913
